ADA-USD,ATOM-USD,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
0.106634997,5.760129929,261.3847351,31.29586411,11495.34961,1,1.011332035,0.002593,5.330965996,377.4418335,59.25922775,0.004139,1.183467984,10.73775196,49.4903717,0.01719,5.874308109,0.026536001,1.000301003,11491.64941,0.074041001,129.8316193,0.24594
0.104064003,5.393415928,250.3254089,29.99489975,11322.12305,1.000200033,1.009287953,0.002612,5.178281784,366.2290039,44.04054642,0.004171,1.185570002,10.61954975,47.69287491,0.016253,5.165526867,0.025738999,1.000563025,11318.2627,0.078702003,120.1888962,0.240443006
0.106104001,5.465191841,246.319931,30.2482357,11358.10156,1.000100017,1.00751698,0.002581,5.190179825,368.8559265,41.9783287,0.00425,1.192487955,10.65252399,47.05392838,0.016742,4.448212147,0.025746001,1.00049901,11360.85547,0.081915997,120.0381622,0.240931004
0.107387997,5.763816833,249.8121643,30.65952301,11483.35938,1.000100017,1.006688952,0.002586,5.222734928,378.2136841,32.44102859,0.004416,1.202587962,10.88071346,47.61954498,0.016887,4.793798923,0.025936,1.000434995,11486.03613,0.079550996,123.6260071,0.242225006
0.108677,5.506772995,250.7097931,29.9250679,11742.03711,1.000100017,1.011862993,0.00259,5.221811771,379.9356079,33.88293839,0.004446,1.215033054,10.88628292,48.0989151,0.016205,4.542181969,0.025861001,1.000275016,11735.53418,0.085248999,125.4041748,0.245964006
0.102494001,5.04346323,242.8455505,28.80344391,11916.33496,1.000399947,1.008160949,0.002601,5.09724617,369.1369019,31.05136681,0.005083,1.216722965,9.878593445,47.05102921,0.015632,4.724407196,0.026012,1.000067949,11919.94434,0.080906004,117.9454346,0.243572995
0.106187001,5.25557518,258.5145874,29.77235413,12823.68945,1,1.008074999,0.00263,5.369102955,392.1899719,26.82373047,0.005178,1.236063957,10.80460739,53.04533005,0.016383,4.968046188,0.026721001,1.000445962,12861.88672,0.083779998,121.7527084,0.251614988
0.110572003,5.429046154,266.4726257,30.65819168,12965.8916,0.999800026,1.008213997,0.002655,5.62027216,413.7729797,23.77047539,0.005668,1.250046015,11.93933487,54.26727676,0.017403999,4.815970898,0.027042,0.99958998,12941.39844,0.085280001,127.067749,0.256806999
0.108083002,5.369670868,270.3146667,30.63396072,12931.53906,1.000100017,1.008545995,0.002647,5.482522011,409.7666931,24.49743271,0.006387,1.249107003,12.16379547,55.23868942,0.017039999,4.48891592,0.026691001,0.999875009,12914.28125,0.083795004,127.2960205,0.254878998
0.108075,5.555654049,275.1220093,30.58882141,13108.0625,1,0.999531984,0.002646,5.525562763,412.4576111,25.73779297,0.007185,1.248389006,12.73154831,59.09558868,0.017682999,4.578921795,0.02705,1.000205994,13106.40527,0.085437,128.995697,0.256431013
0.106351003,5.2990098,271.0794373,30.10754013,13031.17383,1,0.996878028,0.002653,5.548081875,406.2177734,38.49485779,0.008414,1.251400948,12.16005898,58.67480087,0.017165,4.623791218,0.026935,0.999674976,13030.17969,0.083143003,130.7993164,0.253212988
0.103096999,5.152219772,259.7825928,31.15456009,13075.24805,1,1.006543994,0.002679,5.450547218,393.8883057,33.72261047,0.007958,1.268718004,11.74790192,56.74577713,0.016562,4.648135185,0.026761999,0.999293983,13054.63477,0.080907002,132.0217896,0.248687997
0.102826998,5.156986237,264.5394287,31.63872147,13654.21875,1.000100017,1.005022049,0.002677,5.4540658,403.9970398,35.24575806,0.008311,1.283601046,11.9738369,57.81605148,0.015799999,4.671696186,0.026961001,0.999750018,13617.29395,0.081808999,133.7280884,0.252898991
0.098977,4.807917118,268.4897156,30.36350632,13271.28516,1.000100017,1.009405017,0.002595,5.279698849,388.6507568,33.61526489,0.009433,1.279917002,11.4617424,55.74251175,0.015086,4.611254215,0.026852001,0.999324977,13225.86523,0.078592002,126.3503647,0.245865002
0.095376,4.629766941,267.0560608,29.8424778,13437.88281,0.999899983,1.011680007,0.002581,5.397649765,386.7301025,32.64319229,0.009371,1.264902949,11.26514053,54.76585388,0.013877,4.629323959,0.026489999,0.999383986,13413.6123,0.077453002,124.2827072,0.242294997
0.093369,4.624763966,261.828125,28.50841141,13546.52246,0.999899983,1.007328033,0.002598,5.257023811,382.8199768,29.2687664,0.011399,1.270890951,11.09855747,53.83503342,0.01391,4.445612907,0.025626,0.999848008,13503.27441,0.076762997,122.9508591,0.239184007
0.093056001,4.620131016,261.7582397,28.43121529,13780.99512,0.999899983,1.006116033,0.002576,5.267003059,386.590332,31.14684677,0.013833,1.265683055,11.22083855,55.59025955,0.013721,4.472815037,0.025769999,0.998134017,13715.39648,0.077673003,126.3350677,0.239743993
0.098196998,4.735604763,267.5558167,28.46156502,13737.10938,0.999899983,0.999189973,0.002582,5.214980125,396.3581848,31.59187508,0.014139,1.26275301,11.53662968,55.5876236,0.014107,4.542956829,0.025727,0.997442007,13649.2041,0.078478001,126.5552979,0.239796996
0.092142999,4.610165119,257.199707,27.88393021,13550.48926,0.999899983,0.998655975,0.002517,4.956997871,383.1567383,29.74304771,0.013583,1.26235497,10.79757881,53.81748199,0.013688,4.369685173,0.024433,0.999395013,13432.1748,0.075659998,118.7344208,0.235421002
0.093433999,4.47697401,244.1468353,26.85704994,13950.30078,1,1.008561969,0.002528,4.853766918,387.6021729,28.78829384,0.011566,1.255089045,10.38700199,53.81962204,0.012717,4.150415897,0.024416,0.99951297,13913.52539,0.075310998,120.7332993,0.23951
0.095369004,4.385509014,241.1300964,26.93151474,14133.70703,1,1.008484006,0.002533,4.864776134,402.1419983,28.85774612,0.012107,1.253334045,10.47258663,54.49910355,0.012251,4.278388977,0.024196001,0.999144018,14066.74805,0.074593,115.9558411,0.237792999
0.096993998,4.513780117,249.5473175,27.67585945,15579.84863,1,1.007418036,0.002617,5.092600822,414.0673523,29.34653282,0.00947,1.249191046,10.99066925,58.67849731,0.013477,4.478272915,0.024962001,0.99900198,15509.62109,0.080174997,119.8124619,0.245775998
0.109104998,4.871086121,257.7201843,29.01799965,15565.88086,0.999899983,1.008213997,0.00276,5.355967045,454.7192993,31.75443268,0.009256,1.270550966,12.11807156,63.13111115,0.015509,4.630928993,0.026064999,0.998728991,15533.6748,0.083874002,119.4812164,0.258444995
0.101379,4.617722034,253.5904083,27.73809433,14833.75391,0.999899983,1.008937955,0.002671,5.072660923,435.7131348,29.9404583,0.008185,1.277639031,11.75722408,59.14364624,0.014393,4.665835857,0.02492,1.000385046,14823.48828,0.079613999,111.3134842,0.249581993
0.106620997,4.803346157,270.6977844,28.30511665,15479.56738,0.999800026,1.00861299,0.002711,5.178137779,453.5547791,30.69187737,0.007299,1.285933018,12.65603542,61.05504608,0.015735,4.678751945,0.025365001,0.999945998,15451.86816,0.081537999,120.3341446,0.253939003
0.105324998,5.133563042,263.9813232,28.01802063,15332.31543,0.999899983,1.007248044,0.00267,5.033513069,444.1630554,31.19935989,0.009127,1.285289049,12.52073479,59.36388397,0.015634,4.60324192,0.024811,0.999377012,15294.62012,0.079677001,115.6599426,0.250748008
0.105805002,5.078481197,257.3518066,28.19334221,15290.90234,0.999899983,1.006505013,0.002753,5.122778893,449.6796265,30.37097931,0.008212,1.295323968,13.00346279,58.23734283,0.017314,4.620729923,0.024871999,0.999624014,15243.54785,0.079828002,115.3349533,0.253910989
0.105965003,5.033867836,257.1214905,27.95617867,15701.33984,1.000100017,1.007488966,0.002769,5.089673042,462.9605408,30.09772491,0.00903,1.30102396,12.80753803,59.51502991,0.016603,4.750158787,0.025054,0.999339998,15696.94141,0.080692001,113.3657684,0.256258994
0.104525,5.035270214,259.8215332,27.61480713,16276.34375,1.000100017,1.005264044,0.002779,5.032025814,461.0052795,29.51756859,0.008818,1.291265011,12.42322254,60.36537933,0.015860001,4.820159912,0.024937,0.999078989,16226.75586,0.080665998,112.0469971,0.254902989
0.106390998,5.210965157,259.1717834,28.18217278,16317.80859,0.999899983,1.004716039,0.002821,5.13189888,474.6264343,29.22393417,0.009321,1.288315058,12.8879776,65.4571991,0.016917,4.869129181,0.025405001,0.998317003,16232.41895,0.082318,114.112709,0.265190989
0.104202002,5.047429085,255.769043,27.9362011,16068.13867,0.99970001,1.003079057,0.002773,5.039509773,460.1498413,29.35388947,0.008711,1.270820975,12.57695961,63.77415085,0.016751001,4.724823952,0.025191,0.998362005,16039.94336,0.081157997,116.577446,0.268341988
0.100530997,4.980141163,241.3680267,27.62103081,15955.58789,1,1.002197027,0.002775,5.027723789,447.559082,27.8256855,0.008782,1.271186948,12.12181282,62.27992249,0.016461,4.64741993,0.025409,0.999149024,15887.31738,0.080293998,114.6209412,0.269641995
0.104007997,5.100542068,250.1392975,28.0641098,16716.11133,0.999899983,1.001626015,0.002886,5.312432766,459.9403076,27.53513527,0.008944,1.256832004,12.59078979,71.32624817,0.01661,4.632183075,0.025596,0.999495029,16665.19531,0.081896,117.98246,0.285519987
0.1096,5.286475182,255.2885284,28.53058052,17645.40625,1,1.002765059,0.002936,5.766290188,480.3600769,29.24780655,0.00719,1.299574018,13.24471188,75.8523407,0.017694,4.815889835,0.026467999,0.999459028,17654.39063,0.086075,125.4303894,0.30240801
0.106403001,5.100667953,247.1260529,28.07616234,17804.00586,0.999800026,0.999647021,0.002909,6.061841011,479.4840698,28.88255692,0.007034,1.29776001,13.59299564,73.69493866,0.017092999,5.39943409,0.026822001,0.998555005,17793.18164,0.083614998,123.641983,0.294221997
0.105866,5.090634823,246.2700806,28.09410477,17817.08984,0.999800026,1.001461983,0.002911,5.920776844,471.6304321,28.7000351,0.005196,1.265740991,13.62188244,81.68367004,0.017271999,5.771355152,0.025801999,0.999472022,17788.11719,0.083906002,118.3854828,0.303766012
0.118225999,5.270236969,258.8548889,28.89199638,18621.31445,0.99970001,1.003090024,0.002984,6.051115036,509.7445679,29.0997715,0.003594,1.266978025,14.07827282,82.58315277,0.01787,5.912421227,0.02627,0.999469995,18623.14453,0.088307001,120.9448013,0.328067988
0.132945001,5.891256809,301.9248047,30.39129066,18642.23242,0.999599993,1.002645016,0.003507,6.566001892,549.4866333,29.90241051,0.004429,1.26295495,15.35593414,86.4101181,0.019757999,5.939033031,0.030335,0.997626007,18601.52539,0.108405001,128.0674896,0.458344012
0.144759998,5.463234901,286.9934082,29.92507172,18370.00195,1,1.001520991,0.003329,6.020376205,558.0681152,29.70988464,0.004146,1.275694013,14.44480133,82.70420837,0.019036001,6.272397041,0.028698999,0.998052001,18398.17188,0.103526004,123.3338776,0.443699986
0.153510004,5.800813198,323.0258179,30.96536827,18364.12109,0.999800026,1.002362967,0.003648,6.53139019,608.4540405,29.20604897,0.004204,1.298936963,15.27084446,89.03931427,0.021163,6.189945221,0.031672999,0.999060988,18358.94336,0.130599007,129.8890076,0.613979995
0.166323006,5.950363159,345.6051331,33.80315018,19107.46484,0.999899983,1.001067042,0.004204,7.259276867,603.8977661,30.16262817,0.003469,1.321800947,15.6206646,89.20537567,0.021663999,6.047311783,0.035066999,0.998651981,19146.87109,0.195480004,135.2003479,0.692103028
0.155162007,5.923682213,312.7775574,31.34296036,18732.12109,1,1.001238942,0.003727,7.002114773,570.6866455,30.97322655,0.003222,1.314800024,14.26096535,81.88012695,0.021295,5.765925884,0.033105999,0.999722004,18690.25,0.195201993,129.145874,0.635483027
0.138281003,5.328975201,270.5107422,28.204916,17150.62305,1.000200033,1.004434943,0.00325,6.125151157,518.8011475,29.92854881,0.003269,1.32981503,12.57536316,70.86572266,0.01778,5.395058155,0.029386999,1.000484943,17123.875,0.167548001,119.3511581,0.533019006
0.141028002,5.359952927,264.9553223,28.4751873,17108.40234,1.000399947,1.002697945,0.003275,6.202727795,517.4937134,29.92166328,0.003324,1.340518951,12.49025917,69.12387085,0.017704999,5.210928917,0.029363001,1.000486016,17060.38867,0.206409007,117.3132095,0.559267998
0.164791003,5.434740067,275.5712891,29.14391136,17717.41406,0.99970001,1.002362013,0.003405,6.326377869,538.2297974,29.98643303,0.004295,1.342319012,13.07834625,72.69296265,0.018750001,5.260639191,0.030435,0.999602973,17734.5918,0.200203001,122.0039825,0.625621974
0.166639,5.42522192,283.931488,30.1176033,18177.48438,1,1.003908992,0.003448,6.392298222,575.7580566,30.0121727,0.004329,1.352049947,13.37291813,79.23506927,0.018856,5.342913151,0.030699,0.999668002,18167.77539,0.194224,123.9925232,0.606245995
0.171307996,5.554779053,316.4201965,31.39278603,19625.83594,0.999800026,1.006446958,0.003551,6.716743946,614.8425293,30.37174988,0.004528,1.350702047,14.22563934,87.57463074,0.019563001,5.510830879,0.03232,0.999608994,19619.04297,0.202093005,129.7142639,0.664336979
0.155983001,5.269285202,288.1358337,30.10830307,18802.99805,1,1.004681945,0.003335,6.174108028,587.3241577,30.22695541,0.004565,1.374104977,13.38953495,85.43576813,0.018722,5.230455875,0.030277001,1.000453949,18828.37891,0.184424996,125.9288254,0.612923026
0.158556998,5.499683857,294.2510681,30.29736137,19201.0918,1.000200033,1.003746033,0.003374,6.234451771,598.352356,30.60506439,0.004306,1.363419056,13.98736572,88.85651398,0.019334,5.385027885,0.031196,0.999899983,19214.00195,0.185150996,127.8987198,0.629893005
0.164212003,5.503932953,292.2953491,30.70442963,19445.39844,1.000200033,1.00366497,0.003428,6.580671787,616.7087402,30.50207329,0.00419,1.36312902,13.97472095,89.09896851,0.020806,5.255874157,0.031640999,1.000089049,19460.82422,0.184303999,133.0173492,0.631483018
0.148240998,5.07277298,280.7080688,29.0722084,18699.76563,1.000100017,1.003605008,0.003298,6.003085136,569.354187,29.12216949,0.003728,1.361443996,12.74124527,80.01707458,0.018871,5.075130939,0.029553,0.999687016,18665.34375,0.162854999,127.0179443,0.557262003
0.159667999,5.257667065,289.3085938,29.72948837,19154.23047,1,1.00444901,0.003397,6.193978786,596.595459,29.87819672,0.003726,1.363139987,13.17303753,83.11872864,0.019734001,5.122025967,0.030572001,0.999639988,19150.38281,0.171718001,133.3605499,0.584420979
0.158867002,5.20797205,286.3561096,29.54080391,19345.12109,1,1.005149007,0.003388,6.161809921,601.9089966,29.3603363,0.003394,1.351943016,13.49239731,83.555336,0.019571999,5.085493088,0.030925,1.000229955,19383.04492,0.175630003,134.6505585,0.619850993
0.154129997,5.095839024,283.8947144,29.37813568,19191.63086,1.000100017,1.004513025,0.003342,6.150581837,591.8433838,30.4917202,0.003505,1.351282954,13.08094883,83.62406158,0.019199001,5.313948154,0.030316999,0.999674022,19176.62695,0.168459997,138.9246368,0.608933985
0.140928,4.733816147,267.5484619,27.63630676,18321.14453,1,1.004920959,0.003179,5.7723279,554.8277588,29.97790146,0.003266,1.339730978,12.14571381,76.74865723,0.017604999,5.249462128,0.027849,0.999526978,18327.36914,0.152803004,135.7119904,0.558835983
0.148165002,4.805366039,268.7099609,28.12930489,18553.91602,1.000100017,1.004222035,0.003158,6.069220066,573.479126,30.49809837,0.003704,1.357727051,12.63339043,77.41098022,0.018092999,5.24068594,0.02871,0.999767005,18531.14648,0.172224,132.6282349,0.583589971
0.141993999,4.659645081,265.9806824,27.69618988,18264.99219,1,1.004119992,0.003105,5.900728226,559.6785278,30.60685158,0.003955,1.362408996,11.92219925,74.82955933,0.017771,5.207482815,0.028146001,0.999728024,18250.66016,0.161101997,133.8960266,0.572953999
0.139449,4.710151196,259.3310242,27.36100388,18058.9043,1.000200033,1.002887964,0.003079,5.8021698,545.7973633,30.01293373,0.003952,1.359446049,11.66010571,72.08733368,0.017498,5.51325798,0.027819,1.000144958,18054.93555,0.151179999,141.5561371,0.54648298
0.144459993,5.069270134,267.7145691,28.1644516,18803.65625,1.000200033,1.002300024,0.003163,5.96690321,568.5673218,30.06836319,0.004608,1.361525059,12.20915699,76.70689392,0.017868999,5.517322063,0.028572001,0.999535024,18781.90625,0.158950001,146.7231293,0.506401002
0.153963998,5.189534187,275.3485107,29.1016922,19142.38281,0.999899983,1.002179027,0.003256,6.114131927,589.663208,30.0872345,0.004829,1.355890036,12.93370342,82.00064087,0.018099001,5.61849308,0.029184001,0.999710977,19163.82227,0.174851999,151.9099274,0.511464
0.157992005,5.223815918,276.5531006,30.02957726,19246.64453,1.00030005,1.001571059,0.003231,6.029317856,586.0111694,29.44297791,0.004422,1.360131979,12.8275528,82.36315918,0.018384,5.58339119,0.029088,1.000116944,19278.18359,0.169762,152.6831665,0.497711986
0.154304996,5.298395157,288.3943787,29.54728317,19417.07617,1.000200033,1.001574993,0.003206,6.054770947,589.3555908,29.19156837,0.004513,1.361719012,12.70547104,81.40067291,0.019489,5.742539883,0.029206,1.00039506,19428.90625,0.166556999,150.9956818,0.469709992
0.167588994,5.477830887,311.4190369,30.49019432,21310.59766,0.999899983,1.00178504,0.003416,6.437229156,636.1818237,28.56122017,0.004824,1.358490944,13.451087,92.78968811,0.019433999,5.800561905,0.031176001,0.998739004,21367.41211,0.191401005,158.7045898,0.568628013
0.163482994,5.35990715,310.3015747,30.18413353,22805.16211,0.999899983,1.00209105,0.00373,6.478168011,642.8689575,28.5633564,0.005741,1.356719971,13.46713257,100.9595718,0.018958,5.801967144,0.030708,0.999318004,22818.60938,0.185935006,160.2209625,0.576677024
0.164987996,5.330060959,312.7794495,30.93836021,23137.96094,1.000100017,1.002100945,0.003858,6.402586937,654.8119507,28.4896965,0.005665,1.362840056,13.51119328,109.3845062,0.020599,6.041802883,0.031113001,0.999508023,23146.71875,0.185127005,154.8211212,0.584280014
0.164713994,5.292678833,318.2479248,33.2963562,23869.83203,0.999899983,1.001816034,0.003927,6.424133778,659.2979126,28.29929924,0.005543,1.35561502,13.49218655,120.5589066,0.019982001,6.045538902,0.031289998,0.999303997,23874.19531,0.181837007,155.0175323,0.579163015
0.161988005,5.025793076,348.160553,34.16029739,23477.29492,1.000100017,1.000758052,0.004625,6.474915981,638.2908325,28.34882736,0.005323,1.352589965,13.07007408,114.6659927,0.01922,5.958411217,0.031225,0.998663008,23471.99805,0.176979005,152.5000153,0.55605799
0.152656004,5.042945862,314.4889221,32.26952744,22803.08203,0.99970001,1.000576973,0.004787,6.131781101,609.8178711,25.22177315,0.005546,1.352385044,12.34199524,105.005394,0.018154999,5.629258156,0.029379999,0.999417007,22744.46484,0.166356996,146.2715912,0.516943991
0.156178996,4.950387001,323.8865051,33.4829483,23783.0293,1,1.000800967,0.004508,6.123993874,634.854187,24.67493439,0.005401,1.355100989,12.79393291,113.6803665,0.018646,6.077441216,0.028894,0.999370992,23820.50977,0.162184998,156.1731262,0.448448002
0.136393994,4.377697945,274.148407,31.09789848,23241.3457,1,1.002599955,0.003768,5.079751015,583.7145996,22.33257294,0.005154,1.362362027,10.83131218,101.8170624,0.015204,5.921201229,0.02482,0.998474002,23229.81641,0.126470998,150.8976135,0.258601993
0.152882993,4.949011803,296.282959,32.50059128,23735.94922,0.999599993,1.002792001,0.00457,5.582312107,611.6071777,23.7538681,0.005755,1.360059977,11.57545376,111.5653992,0.016463,6.051132202,0.027697001,1.000076056,23737.3125,0.159620002,156.7562866,0.33781901
0.157563999,4.91484499,318.3423157,33.16497421,24664.79102,0.999899983,1.003095031,0.004582,5.750654221,626.4107056,24.35647583,0.006681,1.358667016,11.54668522,126.9835968,0.016620999,6.157264233,0.028496999,1.000080943,24652.14648,0.152586997,159.2689056,0.318091005
0.157823995,4.788786888,322.829895,33.47713852,26437.03711,0.999599993,1.001907945,0.004494,5.825967789,635.8358154,23.56400871,0.006438,1.360842943,10.96487427,129.459198,0.019293999,6.075565815,0.027737999,0.998152018,26409.5293,0.147046998,167.9396515,0.294712991
0.154422,4.82710886,338.1799622,33.51184845,26272.29492,1.001000047,1.002892017,0.004548,5.807237148,682.642334,22.26886749,0.006752,1.355591059,12.12970829,127.5169678,0.018301001,6.558460236,0.028845999,0.999845028,26237.58203,0.144972995,157.2582703,0.283039004
0.176734999,5.356298923,362.092041,35.84455872,27084.80859,0.999800026,1.003463984,0.004592,5.923213005,730.3973389,22.01336861,0.008625,1.353785038,12.62838078,130.0503387,0.018873001,7.514844894,0.029532,1.000162005,27025.55664,0.144374996,166.4870758,0.247958004
0.192164004,5.627254009,353.0906372,38.95283127,27362.4375,1.000200033,1.003312945,0.004486,5.731339931,731.5201416,20.43770218,0.00894,1.357411027,11.77112484,129.040802,0.018448999,7.614329815,0.027690001,0.999487996,27191.39453,0.138815001,161.393219,0.220962003
0.184039995,5.436161995,358.8080139,38.13629913,28840.95313,1.000200033,1.003383994,0.004636,5.686911106,751.6189575,21.64124298,0.009162,1.353180051,11.25357533,129.4660797,0.018135,7.625228882,0.026945001,1.000159979,28788.81445,0.131913006,159.3724976,0.211827993
0.181397006,6.493203163,343.0526428,37.37603378,29001.7207,1.000499964,1.00375998,0.004682,5.67758894,737.8034058,24.35386848,0.014344,1.358327985,11.27053833,124.6903229,0.017633,7.778883934,0.026833,0.999267995,28977.74414,0.128370002,156.5723114,0.219845995
0.175349995,5.868556023,341.9856567,37.90501022,29374.15234,1.000100017,1.004487038,0.005685,5.704348087,730.3675537,22.2910099,0.013317,1.35640502,11.87255478,126.2303467,0.017812001,9.210249901,0.026939999,1.000056982,29349.44141,0.132407993,136.0458679,0.237443998
0.177423,5.41461277,354.5999451,38.24159241,32127.26758,0.999800026,1.000921965,0.010615,5.782464981,774.5349731,21.8088913,0.011801,1.356590033,12.22013664,136.9448853,0.019043,8.335363388,0.027218999,1.000323057,32164.80078,0.12782,143.117218,0.221654996
0.204995006,5.813898087,421.789856,41.14897919,32782.02344,0.999899983,1.001397967,0.009771,6.557407856,975.5076904,21.42637825,0.011991,1.352928042,13.65017223,160.1905823,0.019974999,7.551771164,0.029495001,0.999698997,33008.12891,0.136423007,138.0644226,0.225848004
0.224761993,5.996769905,407.9369202,40.92635345,31971.91406,0.999800026,1.001232028,0.009767,7.014788151,1040.233032,21.46740723,0.012696,1.348232031,13.57106304,154.8073273,0.024614001,7.186450958,0.030853,0.999749005,31950.10938,0.165179998,133.6027679,0.236677006
0.258314013,6.216815948,419.7681274,41.73460007,33992.42969,1.000100017,1.002285957,0.00992,7.249321938,1100.006104,21.63277054,0.012565,1.350610971,14.53986835,158.5947723,0.024467001,7.513101101,0.028632,0.999705017,33968.23828,0.194822997,136.8250885,0.226750001
0.331898004,6.680487156,454.4841309,42.16595459,36824.36328,1.000200033,1.001626015,0.010465,7.589999199,1207.112183,21.96975136,0.012521,1.343497038,17.15525627,169.016922,0.035135001,7.399784088,0.030515,0.999660015,36680.51953,0.340793014,142.323288,0.250894994
0.299980015,6.275020123,449.5687256,43.44948959,39371.04297,0.999899983,0.999750018,0.009742,7.214767933,1225.678101,22.10782623,0.012852,1.333840013,16.03196716,169.6159515,0.032999001,7.438697815,0.031067999,0.99950999,39335.30859,0.315797001,143.1036987,0.326002002
0.305597007,5.951445103,441.0582275,42.39531708,40797.60938,1.000100017,1.000167966,0.009846,6.947144032,1224.197144,21.66243172,0.012429,1.335199952,15.28808498,173.2798767,0.031739,7.170300961,0.030613,0.999544024,40574.24219,0.302836001,142.5298767,0.323229998
0.332973003,6.539395809,573.911377,43.9328537,40254.54688,1.00030005,1.001243949,0.010194,7.774580002,1281.077271,22.11452484,0.01219,1.340598941,17.60751343,177.4839325,0.033512998,7.255961895,0.034026001,0.999539971,40236.76953,0.311935008,147.5651703,0.326916009
0.304895014,6.43004179,603.5962524,42.44847488,38356.44141,0.999899983,0.999697983,0.00986,8.89490509,1262.246704,23.49711418,0.011559,1.336920023,16.2474308,171.1148376,0.030410999,7.000497818,0.032935001,1.000215054,38332.33984,0.288749009,185.1379852,0.31833601
0.275465995,5.721386909,479.5873413,38.37136078,35566.65625,1.000499964,1.001016021,0.008835,7.248311043,1090.145386,21.61397743,0.010428,1.336972952,14.5569334,139.2522278,0.026124001,6.345049858,0.028963,1.001234055,35375.02344,0.272237986,158.5809174,0.288904995
0.287003011,5.699717045,450.2796631,38.11161041,33922.96094,0.999899983,1.000579953,0.008063,7.008718967,1043.43457,21.03443146,0.010099,1.33081305,13.91584873,132.63591,0.02609,6.354644775,0.028558001,1.00098896,33853.32422,0.28174299,157.7775574,0.29212299
0.313609004,6.222699165,495.7847595,40.13593292,37316.35938,1.00030005,1.000404954,0.008616,7.591273785,1130.73938,21.68795776,0.010383,1.333835959,15.9300909,147.4213409,0.030069999,6.428775787,0.030196,1.000306964,37305.65234,0.304022014,171.8022614,0.30557999
0.310395986,6.439321041,526.3295288,41.7936821,39187.32813,0.999899983,1.001888037,0.009397,7.745800018,1218.453003,21.56023216,0.010623,1.336032987,17.82625008,152.0845795,0.032830998,6.190008163,0.03001,0.999894023,39188.64453,0.302619994,163.1132965,0.295437992
0.302529991,7.938736916,492.5898438,40.91897964,36825.36719,1.000200033,1.001253009,0.009369,7.594008923,1171.834595,21.5272541,0.010089,1.336647034,20.70972633,144.2375488,0.034014001,5.874088764,0.029789999,1.000076056,36693.60156,0.284940988,157.38237,0.280405998
0.352443993,9.029066086,490.9816284,43.17182541,36178.14063,1.000100017,1.000746012,0.009265,7.801342964,1233.537598,22.84965324,0.008953,1.33167696,20.21839714,144.2654266,0.032768,6.078283787,0.030153001,1.000455976,36252.39844,0.29201901,155.9415283,0.280187994
0.379851997,8.506616592,478.7698059,45.68461227,35791.27734,0.999800026,1.000684977,0.009067,7.651183128,1230.172241,24.35165787,0.008233,1.329753041,23.16677284,142.4308167,0.034019999,6.283974171,0.030141,1.000884056,35895.35156,0.303566009,159.5828247,0.277384013
0.371428013,9.494008064,510.4153137,45.3531723,36630.07422,0.999899983,1.000856996,0.009171,7.699495792,1257.279541,23.72939682,0.008747,1.329545975,22.03626251,152.1440887,0.036052998,6.581539154,0.031617999,1.000481963,36615.97656,0.30361101,156.9568634,0.284768999
0.369136989,8.977408409,511.0722656,42.78553391,36069.80469,1.000100017,1.000241995,0.009098,7.847266197,1377.295898,22.73632622,0.00871,1.331562996,20.75409317,153.4874268,0.032513998,6.07734108,0.030792,1.001340985,36143.05078,0.299405009,157.5436401,0.294313997
0.375393987,8.903162003,499.3244934,42.60689926,35547.75,0.999899983,1.000915051,0.00906,7.916837215,1382.274048,22.37484741,0.009016,1.329974055,21.84677696,149.931427,0.034533001,6.3888731,0.030507,1.000538945,35489.38672,0.294351012,153.0262146,0.296517998
0.310209006,7.153719902,419.585144,38.64583969,30825.69922,0.999800026,1.000412941,0.008166,7.10602808,1121.570923,21.29345894,0.007724,1.333542943,18.42427254,130.1334991,0.028604001,5.997096062,0.027704,1.000311971,30795.2832,0.252602994,130.1893768,0.268945992
0.34957701,8.013667107,441.5264893,40.85757065,33005.76172,1.000200033,1.001477003,0.008524,7.436471939,1236.512207,22.30619812,0.007818,1.32990396,21.62949753,137.2714539,0.031298,5.909660816,0.028638,1.000445962,32980.39063,0.270500988,135.7020416,0.272798985
0.345643014,8.311102867,431.5047302,40.81547928,32067.64258,0.999899983,1.003136992,0.008579,7.439268112,1230.990601,22.70729446,0.007991,1.328565001,24.76153183,137.7509918,0.033975001,5.891614914,0.029186999,0.999798,32081.55859,0.269755006,138.2063141,0.271820992
0.353881001,8.24055481,440.1033325,41.88160706,32289.37891,1,1.001978993,0.008727,7.633081913,1391.609375,22.75935555,0.008402,1.329040051,24.70185852,141.4773102,0.033177,5.898291111,0.03002,1.000324965,32241.79883,0.27155599,137.4704742,0.273508996
0.343885988,7.758842945,433.8024902,41.623703,32366.39258,1.000100017,1.000447035,0.008383,7.512441158,1324.414795,22.43703651,0.007716,1.314357042,23.54012108,137.4441986,0.032977998,5.806166172,0.029557999,0.999790013,32337.58984,0.262178987,137.1972046,0.269089013
0.34423399,7.719989777,428.044342,41.69473648,32569.84961,1.000100017,1.000885963,0.008255,7.434710026,1357.058105,22.19120979,0.007869,1.316673994,23.02586365,134.7552643,0.043359999,5.589559078,0.029513,1.000177026,32668.15625,0.261566997,138.113205,0.268826991
